Reference,Track_1,Track_2,Track_3,Track_4,Characteristic_1
37.42239748,448.372739,92.931299,1.02674798,18.0415917,0.05834768
37.31735016,450.47144,96.52855,1.13411726,17.6805508,0.064291864
37.21230284,449.08254,111.659519,0.90239026,18.0233898,0.055572048
37.02334385,443.908522,126.789757,0.670659605,18.3662288,0.04498088
36.82807571,436.295157,134.495959,0.468116318,19.0670385,0.029655834
36.67223975,426.51657,142.202161,0.265573031,19.7677751,0.014679867
36.56687697,415.441189,142.161225,0.235175858,19.6939441,0.014520857
36.46119874,404.494464,142.119558,0.204778685,19.62004,0.014345302
36.27160883,394.948335,125.729076,0.194211349,19.6325401,0.01361887
36.07728707,387.068155,109.339325,0.183643282,19.6450402,0.013199706
35.92239748,381.152903,102.736202,0.194372169,19.6844411,0.01363267
35.81640379,377.419686,96.132348,0.205101056,19.7239151,0.014147338
35.71009464,375.596572,87.854504,0.229626837,19.7140466,0.015600992
35.52018927,375.783708,79.57666,0.254152618,19.7041781,0.016883641
35.32618297,376.559299,75.876338,0.264367612,19.6421162,0.018299243
35.17255521,378.262529,72.1758698,0.274583337,19.5799812,0.019585765
35.06561514,380.627314,70.1953715,0.301419809,19.4525679,0.021636469
34.95899054,384.742113,68.2148001,0.328256281,19.3250815,0.023609266
34.76876972,390.389088,65.8877347,0.385902941,19.2174052,0.026484801
34.57539432,396.694694,63.5605962,0.44354887,19.1097289,0.029268479
34.42239748,403.556591,62.2113164,0.516286294,19.0198159,0.032921319
34.31514196,410.081497,60.8620366,0.589022987,18.9299029,0.036551035
34.20788644,415.928766,72.480843,0.7839244,18.6282923,0.044333784
34.01735016,419.810376,84.099357,0.97883093,18.3267548,0.052050432
33.82460568,420.636406,107.005973,0.90478063,18.2527776,0.051283392
33.67255521,418.682443,129.912589,0.83073764,18.1788735,0.050371216
33.56466877,414.82057,134.153851,0.55257752,18.8239079,0.03594278
33.45646688,408.854148,138.395113,0.274418131,19.4690154,0.017761864
33.2659306,401.677921,113.729711,0.187261001,19.6021305,0.013868271
33.07381703,394.034585,89.063578,0.100103871,19.7351725,0.010022844
32.92271293,387.212893,86.434902,0.105144847,19.6524964,0.010687123
32.81388013,381.769867,83.806226,0.110186554,19.5698203,0.011560834
32.70536278,377.432113,89.176152,0.111348113,19.545478,0.011395883
32.51766562,374.114835,94.546078,0.112510403,19.5212088,0.011075606
32.329653,372.012479,114.395652,0.117167604,19.5448201,0.01103293
32.16214511,371.111887,134.245226,0.121824805,19.5684314,0.01095179
32.01451104,370.669632,127.98348,0.126693996,19.585683,0.011118245
31.87413249,370.612614,121.722465,0.131563187,19.6029346,0.011482438
31.73564669,370.38308,108.329083,0.133259107,19.6038849,0.011714882
31.50173502,369.935708,94.93497,0.134955758,19.6047621,0.011550043
31.29066246,369.356025,80.286461,0.139868809,19.5853175,0.011490297
31.15050473,368.814354,65.6369286,0.14478186,19.5658729,0.011418218
31.02078864,368.327508,68.6771576,0.131387016,19.5955515,0.010449867
30.90167192,368.070196,71.7173135,0.117991441,19.6252301,0.009748928
30.77113565,368.116249,93.401332,0.101868505,19.6332711,0.009095666
30.63675079,368.940086,115.085716,0.085745569,19.641239,0.008440561
30.4015142,370.585567,121.622318,0.082380045,19.5848789,0.00890744
30.18870662,373.070967,128.15892,0.079015252,19.5285188,0.009257834
30.04873817,376.225963,126.962273,0.096664516,19.4934308,0.010707239
29.91902208,380.025701,125.765626,0.11431378,19.4583428,0.011791623
29.79990536,384.29401,127.098239,0.208408831,19.2815139,0.017061301
29.67050473,388.894193,128.430121,0.302503882,19.1046119,0.021788072
29.53750789,393.353293,123.490023,0.408373881,18.9696693,0.026719011
29.30123028,397.332126,118.549194,0.514243149,18.8347267,0.031319446
29.0866877,400.812417,101.361191,0.50831547,18.8684989,0.03109411
28.94694006,403.625305,84.172457,0.50238706,18.9022711,0.03052947
28.81725552,405.794182,79.32812,0.522218359,18.891233,0.031212249
28.69820189,407.041999,74.483052,0.542049658,18.880268,0.03206231
28.56993691,407.504722,83.126396,0.519501232,18.9279292,0.030983152
28.43832808,406.986443,91.769009,0.496952075,18.9755904,0.029972652
28.20097792,405.826346,103.888989,0.48887087,18.992111,0.029571648
27.98479495,404.014197,116.0097,0.480788934,19.0086316,0.029240881
27.84529968,401.719588,117.9834,0.422821365,19.088603,0.02702876
27.71567823,398.566785,119.957831,0.364853065,19.1686475,0.024832206
27.59665615,394.832837,99.98618,0.309944,19.3026398,0.022000512
27.46940063,391.084269,80.013798,0.255035666,19.4366321,0.019602986
27.33908517,387.516989,71.4517412,0.224470363,19.4536644,0.018686636
27.10069401,384.163161,62.8894651,0.19390506,19.4706967,0.017476818
26.88283912,381.03375,60.9651076,0.19559367,19.4668224,0.017195946
26.74359621,378.188698,59.040677,0.197281549,19.4629481,0.016967263
26.61400631,376.002277,56.8061562,0.205391263,19.4529334,0.017150676
26.49504732,374.544663,54.5715623,0.213500977,19.4429187,0.01739079
26.36883281,373.250062,53.732155,0.201606145,19.4429918,0.017138794
26.23987382,372.339236,52.8928208,0.189711313,19.4429918,0.016863111
26.00044164,371.780021,51.9013655,0.172264536,19.4638984,0.015909011
25.78082019,371.672564,50.9098371,0.15481849,19.484805,0.01487095
25.64179811,371.957654,55.8516895,0.144453641,19.4777143,0.014375119
25.51227129,372.516138,60.7935419,0.134088061,19.4706236,0.013879777
25.39337539,373.278571,64.9611922,0.150883517,19.4216466,0.01469705
25.26820189,374.168929,69.1288425,0.167679704,19.3725965,0.015562602
25.14063091,374.96645,81.085444,0.186417427,19.3610467,0.016011358
24.90015773,375.559291,93.04168,0.205154419,19.3494238,0.016369799
24.67870662,375.847305,111.405862,0.166751334,19.4407988,0.013976033
24.54,375.905054,129.770775,0.128348249,19.5321738,0.011137872
24.41056782,375.851691,140.341766,0.101695989,19.5837824,0.009717983
24.29176656,375.866311,150.912757,0.075042998,19.635391,0.008276775
24.16766562,376.023476,130.721075,0.070900787,19.6193821,0.008508842
24.0414511,376.686493,110.528662,0.066758429,19.6033732,0.008681953
23.79984227,377.964281,102.114852,0.077341993,19.520624,0.010357108
23.57596215,379.750114,93.701042,0.08792468,19.4378017,0.011671642
23.43473186,381.968699,108.836397,0.162169426,19.3061486,0.015133624
23.29637224,384.844453,123.971752,0.236414172,19.1744955,0.018635951
23.16129338,388.199743,135.502546,0.338238086,19.0980329,0.022565414
23.02457413,392.005329,147.03334,0.440061269,19.0214972,0.026256644
22.88611987,395.898635,145.705844,0.444945811,19.0481787,0.026546014
22.74760252,399.638431,144.378348,0.449829622,19.0748602,0.025997317
22.60902208,403.332174,148.370339,0.43778128,19.0873603,0.02538094
22.47044164,406.810272,152.36233,0.425732938,19.0999335,0.02493429
22.33189274,409.848308,172.049622,0.475889772,18.9581926,0.028470532
22.19328076,412.294965,191.736914,0.526046606,18.8164517,0.032222786
22.05470032,414.179483,192.310018,0.574992904,18.7540243,0.034889153
21.91611987,415.208731,192.883122,0.623939202,18.6915969,0.037293936
21.77750789,415.62467,170.52768,0.630276241,18.6858951,0.037447156
21.6388959,415.224813,148.171507,0.636612549,18.6801933,0.037631584
21.50028391,414.176559,130.319756,0.587588034,18.75746,0.035262709
21.36167192,412.609295,112.468005,0.538563519,18.8347998,0.03275885
21.22309148,410.672145,134.694791,0.443132931,18.9800495,0.028269222
21.08451104,408.355606,156.921577,0.347701612,19.1253723,0.024221845
20.9459306,405.952078,171.376371,0.317329293,19.1625071,0.023132084
20.80735016,403.316823,185.830434,0.286956243,19.1996419,0.021916062
20.66880126,400.651597,185.621368,0.359678316,19.0941586,0.025828756
20.53044164,397.75903,185.413033,0.43240112,18.9886022,0.029287166
20.39214511,394.510466,179.291639,0.429866012,19.084217,0.028315018
20.25123028,391.042602,173.170976,0.427331635,19.1798318,0.027379906
20.10927445,387.366403,155.183259,0.413868077,19.4045412,0.024909286
19.9173817,383.217978,137.194811,0.40040525,19.6292506,0.021618797
19.70741325,378.742065,109.158037,0.394335026,19.7974537,0.019817531
19.50164038,374.4182,81.120532,0.388264802,19.9655837,0.018437461
19.3181388,370.445215,71.4915076,0.379730377,20.0443855,0.017632896
19.25438486,366.992702,61.8625563,0.371195952,20.1231873,0.016348254
19.08305994,363.923233,55.7845837,0.370495654,20.1340792,0.016358782
18.88435331,361.985352,49.706538,0.369794625,20.1449711,0.016253878
18.6881388,361.443681,50.6908295,0.372664531,20.0431428,0.017418802
18.52618297,362.701732,51.675121,0.375534437,19.9413145,0.018407644
18.45003155,365.281431,61.3745407,0.343454502,19.8175562,0.019092227
18.2640694,368.905729,71.0740335,0.311374567,19.6937248,0.019810575
18.06470032,373.406496,77.912904,0.307568981,19.5793233,0.021137667
17.85123028,379.265461,84.751409,0.303764126,19.4649218,0.022303982
17.6155205,385.733349,77.314946,0.369212749,19.2641161,0.026166178
17.37977918,392.407379,69.8789216,0.434662103,19.0633835,0.02998303
17.34252366,398.881115,68.7562518,0.489235639,18.9844355,0.032332729
17.30523659,404.503236,67.6335089,0.543809175,18.9055606,0.034603919
17.26798107,409.547867,78.053987,0.576148615,18.8182061,0.036132434
17.08911672,413.727725,88.474392,0.608488786,18.7307785,0.037631584
16.89936909,416.561812,89.616214,0.59615243,18.7418166,0.036792578
16.70962145,418.295013,90.758036,0.583816805,18.7528547,0.036121869
16.51716088,419.331571,131.351928,0.502973322,18.8804873,0.031835394
16.32375394,419.452186,171.946551,0.422129839,19.0080468,0.027452625
16.13031546,419.310372,185.097241,0.423196368,19.0493483,0.025876132
15.93684543,418.558904,198.247931,0.424262166,19.0906498,0.024892403
15.74337539,417.487258,178.244116,0.529125578,18.8804873,0.030602189
15.54987382,415.983591,158.241032,0.633988259,18.6703979,0.036325736
15.35839117,413.803018,159.473498,0.594536189,18.7562173,0.034529697
15.17078864,410.637057,160.705964,0.555083388,18.8421098,0.032534302
14.98318612,406.705008,168.065672,0.423635699,19.1472292,0.024779227
14.81694006,402.103363,175.426111,0.292187279,19.4523486,0.017078559
14.77580442,397.180078,190.121404,0.272755837,19.4735476,0.016282642
14.73470032,392.521415,204.816697,0.253323664,19.4948197,0.015378174
14.69359621,388.237755,175.939273,0.27699783,19.484805,0.016736136
14.51100946,384.623691,147.061849,0.300672727,19.4747903,0.01823897
14.3211041,381.986974,124.231988,0.309503938,19.465799,0.018829441
14.13116719,380.234767,101.402858,0.31833588,19.4568808,0.01923522
13.93861199,379.267654,109.934359,0.336041431,19.4100968,0.02036683
13.74520505,378.931394,118.466591,0.353747713,19.3633859,0.021554764
13.55179811,378.639725,139.39439,0.362818692,19.3212072,0.022482469
13.35839117,378.461361,160.322189,0.37188894,19.2791016,0.023439652
13.16495268,378.101709,156.246133,0.32429353,19.3735468,0.021147293
12.97154574,377.611208,152.170077,0.27669812,19.467992,0.018772063
12.78050473,377.085619,140.039132,0.235595452,19.5698934,0.016370927
12.59362776,376.533714,127.908918,0.194492053,19.6717948,0.01385075
12.40678233,376.110465,115.427824,0.223502519,19.6259611,0.01596778
12.2444164,375.942335,102.947461,0.252512254,19.5800543,0.017905534
12.20082019,375.959879,98.842165,0.289726733,19.5261065,0.01981441
12.15722397,376.192337,94.736869,0.326941943,19.4720856,0.021639702
12.11359621,376.58927,87.741199,0.3453975,19.4646294,0.022421895
11.92880126,377.081964,80.744798,0.363853788,19.4571732,0.023015562
11.74047319,377.660185,77.978694,0.360226566,19.4227431,0.023066209
11.55214511,377.997176,75.21259,0.356600075,19.388313,0.023272294
11.35990536,377.966474,76.841258,0.321416314,19.3623625,0.022630914
11.16659306,377.353165,78.470657,0.286232553,19.3364851,0.021905384
10.97324921,376.126547,114.977528,0.251969121,19.410243,0.019545232
10.77984227,374.534429,151.483668,0.217705689,19.4840009,0.01724039
10.58637224,372.645525,178.570142,0.17261103,19.6379495,0.014134968
10.39290221,370.518315,205.655885,0.127516371,19.791825,0.01102511
10.19943218,368.481749,176.366177,0.092443722,19.7599534,0.009985394
10.0059306,366.629395,147.076469,0.057371585,19.7280818,0.008839873
9.812429022,365.177629,144.126884,0.044467096,19.7058594,0.008338702
9.618958991,364.297505,141.177299,0.031562533,19.683637,0.00773699
9.42555205,363.742676,183.300443,0.038071796,19.6983301,0.007215741
9.232176656,363.591359,225.422856,0.044581058,19.7129501,0.006873882
9.038895899,363.785805,228.514986,0.055908927,19.7098068,0.007070793
8.999179811,364.289464,231.606385,0.067236868,19.7066635,0.007351214
8.959495268,365.009499,236.548676,0.084026988,19.6730375,0.008298771
8.919810726,365.782166,241.491698,0.100817327,19.6394115,0.009228882
8.762334385,366.43568,196.727451,0.114201206,19.5610483,0.010773942
8.576908517,367.014632,151.963204,0.127585085,19.4826851,0.012194846
8.39148265,367.440074,141.101275,0.125145007,19.4736207,0.012494179
8.201135647,367.730281,130.239346,0.122704929,19.4645563,0.01285059
8.007665615,367.918879,159.955227,0.104539579,19.5356095,0.011537109
7.814227129,368.009523,189.670377,0.086374229,19.6066627,0.010526308
7.620725552,368.166688,218.406718,0.073336844,19.6562245,0.010228967
7.427223975,368.429848,247.14379,0.060298874,19.7057863,0.00978273
7.233690852,368.754412,218.661106,0.065951112,19.695333,0.009965955
7.04044164,369.220059,190.179153,0.071603351,19.6848797,0.009963812
6.848201893,369.809976,179.734625,0.083733126,19.657321,0.010241601
6.655962145,370.304863,169.290828,0.09586334,19.6297623,0.010607674
